split,row_id,content_id,alt_source_selected_index,qwen_source_selected_index,agree,answer_index,alt_source_correct,qwen_source_correct
test,VASoL_2007_5_22,6b118a6c7042fbe1bcfda0e6f01a991f39c99f65a8cdae2d0fc3cff0be72adfd,2,2,True,1,False,False
test,NCEOGA_2013_5_19,2c711ba1cd7eff5ca063fa0bd8a434cbea496be665d00903e413c7f4cd7b42db,1,1,True,0,False,False
test,Mercury_7037555,81f0dfa85ee7caea97d23ae5075d06bdbf49354122eaa91dece18865e7038bdf,1,3,False,2,False,False
test,Mercury_402132,1311633264832814e10cf995f239c324e1a6808163a5a987d98dc6a407f2f386,2,2,True,1,False,False
test,MCAS_2006_8_24,198d4f245bcb150c3cb3c78cfbb7bf6bf2a3e33af518b6d1c015b41acf4ee839,2,2,True,0,False,False
test,Mercury_7128923,66088de1f939a6475a6a8f4a015e0b8781eaae00546d3c231b94fd200a3592dd,3,3,True,1,False,False
test,Mercury_416379,4595575450af4d596b38c2efb3951a4ba69b8f4a509d1988267a32f95e55472e,2,2,True,0,False,False
test,Mercury_7168053,9dcf8b4ffd2f75c3a25a96a54705b585758c9fb11dbef0de1c14f7a4470e1af2,1,2,False,2,False,True
test,AKDE&ED_2008_8_1,a95b1af7c416cc676a568ddf8ca8fe2ecf651e06b9da9f7fb53b73a80d61fb8a,3,3,True,0,False,False
test,Mercury_SC_415476,7d465dba3e5fa1309117741bccfe74e81ba077d0f5fa6cfdb3a39abda03d1d5a,0,0,True,1,False,False
test,Mercury_7106960,4609cc7111e25a5f90df6c076541d2cb6ac8f3dec6770aef38ee681cab2844d4,0,0,True,0,True,True
test,Mercury_7160563,9f60e25cbe1265635e154483255a0fac288d7d25eac11b2acd6723947f319600,3,3,True,2,False,False
test,Mercury_7068583,44e5e6c62c9aa2f0a7402c3df0a3ba3d725a2d1572f15e00376c2eaa5624f249,1,3,False,1,True,False
test,Mercury_404638,e0559265ec71667e34ebb6a964566833024685699c5cb81ac5c88355c25ee431,2,0,False,3,False,False
test,Mercury_SC_407138,b0858006decc5ed98dc85c07ace921b97e540e570fa98c5b5820850abfb77e8a,0,0,True,0,True,True
test,MCAS_2000_4_10,83f7a900f203c14e0c969c6b4f5d918d091a37c489a3e411ce04711a645cd58f,2,1,False,3,False,False
test,Mercury_177748,059384f1174ae3ccdc3f68e958126abe8fc9d8b491fbd38f0bd7da9c60969221,0,0,True,3,False,False
test,MCAS_2004_9_21-v1,4c6b77c1576c50e1e80e0fe6127bba4a8389bcf2f38eda827119ce1c24f9831a,2,2,True,2,True,True
test,MDSA_2007_5_16,3791b7768863f3a59268116e9d9df91708079e477ad868a84cc5a73d91b6b0fc,0,0,True,0,True,True
test,Mercury_401763,ac9cb8fdedcb27a49ef60d8f288a30955a47f59d636960ecb7abfb358e205aef,1,1,True,1,True,True
test,Mercury_7268118,03b3c75d909b3335d404b5e93849721bc5311ea66b77a6932a0e65c8ff892ed4,2,0,False,2,True,False
test,Mercury_403232,1d259fd94a8a64d7bf0d1f279e837d369d5bf04cb8b750a8eff1ff9bd108d5f7,3,1,False,3,True,False
test,Mercury_415081,aecc93dd6a0d6315b6b1dfca49d8d4e4e55f8e9824fb670e574ed9edf027ef35,3,3,True,0,False,False
test,Mercury_7206378,36cd7e41ce6a92c14cba6790eae3207983cc54a14818e4548a2fdef0a0b2c270,2,2,True,1,False,False
test,CSZ30169,d268e852f92fee51613af2237655ae495384cc6fcc163913c72f194235fc2d64,2,2,True,0,False,False
test,Mercury_7013948,1c43b62c65b85f7df2651fa28982f9f41c69ab794061dad9caf1ad064a465a34,3,1,False,3,True,False
test,Mercury_SC_402164,98b5397d256fc510aed237eb53c19225d3e8edcd7c16da5b6aba9162cef9df74,3,2,False,2,False,True
test,Mercury_400880,da296710937c7567f22c0b39b86c4c49716e3733b45ba54832396d780462a2de,3,0,False,2,False,False
test,Mercury_7040793,10af7710b7018afa0dfd078c1c2aa40f70e8b913ba092572a35e789bc92413a5,3,3,True,1,False,False
test,MDSA_2010_5_29,7118c7de8f10e5015859b750d0bbb8804d367cecc7f84d4bfb1b898030fad49b,3,3,True,3,True,True
test,LEAP__8_10365,4c6b1f4b0a40e63674a176f54436d04433fa6771120b20d90a91890c54ec7330,3,0,False,0,False,True
test,Mercury_SC_401295,afe0c9a87f3ec9dedde7fbd3bb2c981284e8add68b0fa08c6221d653b4253beb,1,1,True,1,True,True
test,MCAS_2012_5_23625,dce7e7dd75b21ad3edac2589ecf8cf98af90299261c956d4dd05dbd10df62c84,1,1,True,2,False,False
test,Mercury_7268048,2570b9dd89d18dca119257310c286a31baa3d76fda727e21b1319ded1ea906b9,3,3,True,2,False,False
test,Mercury_SC_402629,186ba8c1747952a46d3c76b894913d144046a0977f30963afd555d0bc12d9dd6,3,3,True,0,False,False
test,NCEOGA_2013_8_42,0e1e7c438b36b042e92ead6c2c663548d15b37524c7b068f3e9f17646127503e,1,0,False,3,False,False
test,Mercury_412463,c59484d60417999a77846af5bf930e92871d736de8c85c98fcf4273c0052f855,2,3,False,3,False,True
test,Mercury_409295,dd26fe4f82c50c1ab07029c29ff3c54c2d19b9c455fb456353295eee0a167587,0,0,True,1,False,False
test,Mercury_404609,f8896aaaaf4b56c247ae6f6bb1db6116801b18b3a6122f1fddcaf9c436acfeeb,3,3,True,3,True,True
test,Mercury_7230090,127584b19514a5fa10818207eba28f3349869909db128c5f32774fecb058b49c,1,0,False,2,False,False
test,Mercury_7057488,0927c34b06364a2ce3fccb461417f8ed3259ed3de951295ff2bd86735d95bd12,1,1,True,3,False,False
test,MDSA_2009_4_1,4023f121533673983e942c40510a709660db1cd0a15107589fd0288c8adab18f,3,2,False,3,True,False
test,Mercury_7150728,d1ee8ca3343d52ea35ddf62e109a5f1c8cc4ac128efb6f1d6a32f67e4c2c7802,2,0,False,0,False,True
test,Mercury_402207,6c62e6c87fce7be2e7cc5413e507ddd5390d427fc8f5d3dd25604f404c241027,1,0,False,1,True,False
test,Mercury_411732,b24d5b32c91e48993d30c1b2e31d83ffe09347be85f1112be9d7dd2e3db9305f,0,0,True,3,False,False
test,Mercury_7270113,f32eaaaf40070d93fc6ba1339276e9cefa01d505eeb924f7ca6a34d7f0143b44,2,2,True,2,True,True
test,AKDE&ED_2008_8_3,7965cac3e391343a5bf08f44a34e918121291e844852e06b2f8acdcf25d53a08,2,3,False,1,False,False
test,MCAS_1999_8_1,9b5168ec3838bdadb180c504868569b658261a83af618c193a7acc2df4607962,1,1,True,0,False,False
test,NYSEDREGENTS_2015_4_24,7a271a1a766bc1eb5d4080fa8671a1c09db36d9f5fc2d9759d92dae45acefcb6,0,0,True,2,False,False
test,Mercury_7122640,ecfd3ff6bc2235e624b1bad39ea7f7b0cc4058b470c20358407a13d028abb39b,0,0,True,0,True,True
test,Mercury_402547,46b5cf396f608be3183aba8cee6ee76ec5dd4a5f4d9ce55ce422560f97291b8e,2,3,False,2,True,False
test,Mercury_7133945,820c3dd85fc550e8aa9f8427169372a53926a77708a137957609f27c3f117013,1,1,True,1,True,True
test,Mercury_7199028,3a43aa8e07c1f84af35184e9469d53da2aec7e80f61324225a57bca6b2eb2aed,0,0,True,1,False,False
test,Mercury_7217298,1777af1914c9b1315bc0701af71f20a7cb6cd6c57ce26fa1f051dd5b7631a3ff,1,1,True,0,False,False
test,Mercury_7057680,9fb7ca370770c202b9a532fabcedccea2f3f0bbeae44f43bd7bdcbdad7b681ac,2,2,True,2,True,True
test,Mercury_SC_400404,3be66ec606198a582fd7d6a980e8adc8a7ae7f89b0cff452acb324e21f79d13e,2,2,True,3,False,False
test,Mercury_SC_408030,b865e95aa48eb7085591550bf2a4bc12a31dfae116e695266c27a3269c193f4a,2,2,True,0,False,False
test,Mercury_415083,a5e277dd01a781ce796d9ff9725463a268cdcabe625831075c640b0752f25bfe,1,3,False,1,True,False
test,Mercury_409114,33c2a4d9e1597f0fbb460c9c3a78b932245452ab4fd81922485c411ec4ea8433,1,0,False,1,True,False
test,Mercury_SC_415006,18db0f4dd370ee2121d3e90f6c535ae6734bd0f107d98e58cf5fed3bca519bce,0,0,True,0,True,True
test,MSA_2012_5_15,7efc8df493c25e960a5783a89fcbff800ade6313585392208887ea196c4df31a,1,1,True,2,False,False
test,Mercury_SC_402612,aa57fb93fef53059959c171621e205fbc10946f43ffefa09364f641a89c88e04,3,2,False,3,True,False
test,Mercury_SC_405937,db201a675b80d4caed025ccbefad1766605cfd31146cdee64d0362f34f47bbe5,1,1,True,1,True,True
test,Mercury_SC_416459,143f9221f63c541b67dad2b43efe55363294d0b8a928bc05d86715d95b150b7c,1,1,True,2,False,False
test,NAEP_2000_8_S21+4,ca882ce0b591f7510378b010ac1f61b3f4fa6fbc33a947c42afe3d7c4848e0d7,3,1,False,2,False,False
test,Mercury_7072380,145d26fc859db77a9e2f2ff089f743f84561a3106fbffd46894af73eefdafdca,1,1,True,1,True,True
test,Mercury_SC_401373,248e294dba6d8fe89a7fb0f836e088d4e285adae76dc3b2ce71487b66646d401,2,2,True,0,False,False
test,Mercury_SC_400579,9460e96d2a6a818ec8da076f6c7f290fe71f07a526daaa4e2436973e377b3345,2,2,True,2,True,True
test,MCAS_2003_5_14,b7908516b19f08d56ae1cd104dd004fb98f03d562bccc340476de2f8ebcfdf24,2,2,True,2,True,True
test,MSA_2015_8_30,2782444f4240658ca39cbea37649707cd547d826f2655d9414b2cb24efd8a16e,2,2,True,0,False,False
test,Mercury_SC_415416,478d82e8a768b95f71a5e808b6da363a6203373b75424c7892a20d9fa9b63e90,3,3,True,2,False,False
test,NYSEDREGENTS_2012_8_42,66e334d5f31efe4944b7abbb4d32b85e959eb5fe7f72145fecfbe829c0d251b1,1,1,True,1,True,True
test,NCEOGA_2013_5_9,49caf49e2ede443f9e0f62e524efe95e22e98bb6f5285f893e175b7bc933d7a8,3,0,False,1,False,False
test,MEAP_2005_8_45,1d4ad2a26c4438f13d78971591331daf16fc5cff934eaab38b6eba80261a5b9e,1,1,True,3,False,False
test,Mercury_SC_400594,891da50795d79271b6f26a5e473d42b5665a2eee0de5b75c6fd02b9f0e77d025,3,3,True,3,True,True
test,NCEOGA_2013_8_43,076f45bc4562cbdbd031d9be51591cf563c8adf0540066cd50ff846816b0d98e,0,0,True,0,True,True
test,MCAS_2006_8_13,7a603e8a4f8a4f927db6b1f0313b1dab00b14474b6be73fa47cd01273a584efd,2,2,True,2,True,True
test,Mercury_7168823,4af66970c8d271328b8674e6c81aae11236712f8db88b875f63c975061a256a4,1,1,True,3,False,False
test,Mercury_7158935,e1d6b84196797930ab5164d98697973c00d55634081ba0e60395c47149414eca,0,0,True,2,False,False
test,Mercury_7172708,20cd3d44ae6785a25b322d70a41cddd8d5a829dc918f6bb483b93ae0e2fd2865,0,0,True,1,False,False
test,ACTAAP_2010_5_1,02226b3908a9cac6febe08108f31b4783c7b5cc5475e9f1103ffb37ba9c4a505,2,2,True,0,False,False
test,Mercury_7093048,558148c5a0ca127c775b69b0ff6fc47acc630c294b826e492eb934b7d6357113,3,3,True,2,False,False
test,Mercury_7081603,3474dbd8169f17d60b0bfef700ab864bf5685572defa3921f0fa148efc0396f6,3,3,True,2,False,False
test,Mercury_SC_LBS11003,1b4cc4c42f20ff67dbbc183055eb5f57e050b732bb20ee358d9d1bab7d70a38c,2,1,False,3,False,False
test,MCAS_2005_8_2,e6828405645b1a74da8e79454d679ba25c9d35b5dcaf71d88cfca85fefd9c56d,3,1,False,2,False,False
test,ACTAAP_2010_7_14,2ad215b4ca390f4df6cf30301e0bc79566573b1ffa1943d4e2a782b51ce8b548,2,2,True,2,True,True
test,NYSEDREGENTS_2008_4_15,6eb51113ba30ebc584a9e46fb5eba23df27977e586765cbfed4b231ed41e6376,2,1,False,2,True,False
test,Mercury_7107240,785f21c2bacd019ee056905e0e6a25b73f5ba1b299e65b49d32e5b8d0fd9cfd9,3,3,True,0,False,False
test,Mercury_7218628,0a924c231f71f8cced3006b5777da8942217cbbfaf6c91556efe32f6d6e0af14,2,2,True,2,True,True
test,MSA_2013_5_23,cb10b6a7cca5c6a08258bf1130a839b40a10d613aca04e46e3f4701ba19ce841,2,2,True,3,False,False
test,Mercury_7081725,a999f78f78aa0c3044fa522815ba76e5ea48c3c755ebcfc3931004043dad0ed4,2,2,True,0,False,False
test,Mercury_SC_413542,457dd4cf6f260d9068184e296184fa5f8514d17b5a2e384c3d75e9d6700b88ea,3,3,True,0,False,False
test,Mercury_SC_407302,1243bf76abd2a4076c2ec6de79aabb9fb569cadba38166e7287303372c4e27db,3,3,True,2,False,False
test,Mercury_175053,1028cdf0170526f210df8a691b5e9e084f8abdcc9d7f8c2acbbc5f1082809a45,0,0,True,3,False,False
test,Mercury_7161315,0d0e797925a67a7a19cb17066ccebffa64fcc2e32e01f912c7268819777f29ae,1,3,False,1,True,False
test,Mercury_189070,969895ced62b75e1a6f5325e61abf1acfcbe134aa6926c3efc8b20d5d67ff739,0,1,False,0,True,False
test,Mercury_7189123,67c8f6dc5d5562fd85f89c2e540de9f929cdfbbe17407dad7e06f8d7208d3679,1,3,False,1,True,False
test,Mercury_SC_402171,e6ae5d31b3936dba92fc3d1acfe376925cadc63bb9c9b195dc1e137df95de1a3,3,3,True,3,True,True
test,Mercury_7217368,68bc07a688c85f5b03fd007275077c35eac6c6b1147f3e4298c86bc53ba9cc80,1,1,True,1,True,True
test,Mercury_LBS10933,def1c3c1f5f0d03e173dbe73fc19682f96434efa68e05a1d794e81a3453f0e30,0,0,True,0,True,True
test,Mercury_7223160,5ed3764e9407b7c612eea9600fe318fcd7135ff85bc2674ccc495f3d36862540,0,1,False,2,False,False
test,Mercury_SC_401324,190c0f1e4be624fd37378e93dea67faadd14e13a5f12c65a0ef3ceba76524d90,3,2,False,3,True,False
test,LEAP_2001_8_10379,db10e42d736060a37fc7cd724f9cca1b0dd26dfbd0c980303808d764c1674fa7,2,2,True,0,False,False
test,VASoL_2009_5_30,e11bccd19446f890a81442d180e9fc8675c2c3c0af9d995a960d2f74e879a55b,2,0,False,3,False,False
test,Mercury_416404,3f86eda116e7cbef3306548f85a3134af5502b7e4d5f51570090959fbf86d1e9,3,1,False,3,True,False
test,Mercury_7103530,7decba8c229dd3df1430124cb085667994298a6d7bd8dcdca051264d3ff6dbe4,1,1,True,1,True,True
test,Mercury_7030870,581df27dd4445137455511d99d5b161691041fbd96dc98f4fcd1948d4e06ba05,2,2,True,0,False,False
test,LEAP__7_10348,4346faa8c8e573c79da9be37ab08f0adfe3ac1fc1b4a5295ec61465ea98432b0,2,0,False,2,True,False
test,Mercury_SC_406835,6a55206a73011e0da71ff001c18df04873e3f1a294dd1704fd57f7c5305c5c60,0,3,False,1,False,False
test,Mercury_178255,157aad4f29f67e6fedd9241c8664dd0257f876d3dad7ac20f2ed08f0fcce0b7e,3,3,True,1,False,False
test,MDSA_2012_8_16,e677dbc283ab5579b7e5fe3c91cc388f067d70c283a545410a269e4aff854db4,1,1,True,1,True,True
test,Mercury_409645,3f523c6761839a651afc1f2ccf946049a7c7a6d19ea54629605e1c26fbfdb435,2,0,False,3,False,False
test,TIMSS_2003_8_pg47,527d25f6363ac2c74f221c1cc65c481f2a4164d8c05d405b2be9030ab3d9444e,0,0,True,2,False,False
test,NYSEDREGENTS_2010_8_16,efe0712345a39eec84191da3ebe0b20088b3ff7d15a43285efa44b10a689a025,0,0,True,1,False,False
test,Mercury_7159810,063e449720c3ee1e41afededc4102c6a8099b33d1f4e6b86d91e1f373420f11b,0,0,True,1,False,False
test,Mercury_7267523,b7c9732353a62a3e75bd047257cbac02b9b3830866c1bfd60197c871512e6246,3,2,False,1,False,False
test,Mercury_SC_401006,93e7fd71a3ab0de29d5294344e8f0d52ae2ac0171482d8b6a0ea27c985518a67,0,0,True,0,True,True
test,ACTAAP_2010_7_12,c3600a8a46502e56ced6c0bfd5b95fa701074497f40b4c1745202eb44ffa21d0,3,3,True,3,True,True
test,MEAP_2005_8_13,9e0fe873545cf9329a73125d77063cf55c9c2b32ad63ec1aed7b431369a12eb0,0,0,True,3,False,False
test,Mercury_7164623,37641260d6614dccfe50a6585ba407c7a271873a8dda5e6a6d2250b7140dad41,2,0,False,2,True,False
test,Mercury_417127,3bc906c2c62caf3c21b2b5bbac5bc3fcaf320f7dc0e0c774384d031d3f40149d,0,2,False,0,True,False
test,Mercury_411224,7f93ad4576091871048c6398c75973d6e9ce06ad809b96ea32aa8c3fe2fc69dd,1,0,False,1,True,False
test,TIMSS_2011_8_pg15,2b75265bb7d999afa2314275e53481840bda79b4827207976253bdc5f5f6581c,2,2,True,3,False,False
test,NYSEDREGENTS_2012_8_19,8d8f5bd2fd884d52090154cdce583ecada9198d4d84e02de654bd6a7dc4c91d9,2,2,True,2,True,True
test,Mercury_7222460,34807d4f619cb646bdd4037c55d8206cb40ae7d59ae38a457fb8edd869b70f91,2,2,True,0,False,False
test,Mercury_7007420,ec20e0f428a20b82613aef89a908e48265aeef7456026442b50e7942addda3f0,2,2,True,2,True,True
test,Mercury_SC_405710,172a9b499e09e7126e4ad0b6301a97db38d9509ca4eadfd38d5b485d8fea492d,0,3,False,3,False,True
test,Mercury_SC_401375,2e2bfc0ed653a48a75aaf78b95e44f5ee561d93afd3cb61c4009063fd2e6a388,1,0,False,2,False,False
test,VASoL_2010_3_22,8f4c0235cfba9adef18e17bc89de88933ce96580eb184ea2604fe8bf10343249,0,0,True,0,True,True
test,Mercury_SC_408358,d618fd0bb8afd90e782a0bd02d25170d9e55438ef97cf29e36926861cbac5bc3,2,2,True,0,False,False
test,NYSEDREGENTS_2013_8_42,a2e777ad708904c1e2008d9abed972f3f71c0561edfd2c43b4915a79ccc80603,2,2,True,1,False,False
test,Mercury_SC_400661,bd2822790997749f241e3e8dc94ce7a45f5aff2b7fddb5cbbc2cbf7a8749011f,3,3,True,3,True,True
test,Mercury_SC_415422,ae071dad250340b23c6848df6993a3b86a5334b2d1bfeacd3bbb7397c02a32f2,2,2,True,2,True,True
test,Mercury_SC_400162,50c306d91bb3b7fea9aac1b87475a4b613de3c3cae5ef7fc7fccf5590e7f9efc,3,3,True,3,True,True
test,Mercury_7212328,39348ba58d3e3158002e18f55cbd9fbec419d98245d1dbde8c558bf14b71cf2f,1,1,True,1,True,True
test,NCEOGA_2013_8_26,6dda1d80313d1a48225a35899ab54e284a4bfc4488f4c4af170e18e26ac725aa,3,2,False,3,True,False
test,Mercury_SC_407696,5fc245f1ae8f4b684fb47e00a95df2b28272d8a3fb3e6d983086e7d90c4313df,2,2,True,1,False,False
test,Mercury_SC_400052,726a3830f84be42d04e7ff800a0c5179bd81dccc0c8af516b637b8adaa7f75eb,2,1,False,1,False,True
test,Mercury_7212870,7c0bed24ce7d6aaa5b73bce6c310f75fe676e1e76ea20dc09afdbf2052f9f5ab,2,2,True,3,False,False
test,NYSEDREGENTS_2010_8_35,61f6af3cafdeae4c55fb73822284f2aefbd266d907ff438137977d01f1d05e36,0,0,True,2,False,False
test,MCAS_2010_8_12005,68e8e10d1251132c907af5fe19e6807e151fdc57f756b642891785797fd0f56e,0,0,True,0,True,True
test,Mercury_7218505,86e1d5f7c4caa908d267cffedbff38e53e058770164ab51752a0a3f9e795528b,1,1,True,1,True,True
test,Mercury_SC_400853,e601ce3d8da7a8651e625dc4122533a48d4c2a950764942f0b49651dbb1b4622,3,3,True,3,True,True
test,Mercury_7210455,311d60f6d0af04dcba740bae9fdbc095445680f33e90ec25ad437d645bd44087,2,2,True,2,True,True
test,Mercury_7174738,a07b572ee99f3c7a597bfcba1ccd5ac6455f077ff7e3eec5208faba2f55ef475,2,2,True,2,True,True
test,MCAS_2001_5_2,25571d73d5118c95004f0132d887c0ac1000150b40dd90b8e6e84452a0baea99,1,1,True,3,False,False
test,NYSEDREGENTS_2012_4_9,57831e8dae43f82a3417313ab9695e659f93ebf4132bc01fba243f34e319cdd3,3,3,True,0,False,False
test,Mercury_416593,e481b6b50d832bd5b239420b47605078ed9409992f4605e8250689204964692a,3,3,True,1,False,False
test,Mercury_7205870,a843884d44204b20d106204452af849e183d94bd32589f1b0ae125c0f97e0c56,2,2,True,1,False,False
test,Mercury_SC_401798,30ee7511e7e9bf34a585684c3ab952bc1a5188faf33db24ee1567d2af12ae17b,2,2,True,2,True,True
test,Mercury_7084228,1384c3674fe64f9219ade54a6b9c792c462c119140067ef7a4d2b79d69c50073,1,1,True,3,False,False
test,Mercury_417460,75403aad0f704746a468b66490cf50cb9c9a70cf201f17ae389a30b37099f158,0,2,False,0,True,False
test,Mercury_402539,03852083795b8c9cfebf13b48cf7721fe0d97754928a17cd2ff01396ab458371,1,2,False,1,True,False
test,Mercury_406800,5cc85038efc259a207d2341006efee8b1b855cfa16cd686afeca05c0b9a9cf6a,1,1,True,1,True,True
test,Mercury_SC_408321,e8104165fd72da1bcb93e7534e65cc5701470fc39514646d3c4a1b45769a09aa,0,0,True,0,True,True
test,Mercury_SC_406836,dd9836f809f5e5330ac855b18d48501f4dec21e619a0375c2593c26f13c9a610,3,1,False,2,False,False
test,Mercury_SC_410963,a93d27b763c2457daeb1dea463c4d32df48f575df5e100e2bb16e09f8b908797,3,3,True,3,True,True
test,Mercury_7132405,6582e129d0c3b7c184e20506f52cf274fad2461bc32a9e55ed86b55ca808af0b,2,2,True,3,False,False
test,Mercury_SC_408872,1fe1e104880c16d1a55bf27d623051329289e9d70edcf53bb6b3fc0c3061dd4a,2,2,True,2,True,True
test,VASoL_2008_3_25,3d914ca88f0adb07f0ecb731fcf5d9bcac2022c4361fd50aece3a75f6c0ca701,1,0,False,1,True,False
test,WASL_2005_8_12,ff712ba3f444859627680cd0ff3a9960eac76768157436ba9e602cebdb21d1aa,0,0,True,0,True,True
test,AKDE&ED_2012_8_20,241cf69feced91b3b0e14822354b256c63fdbbe781d19ebce495a0c2f9a237e3,2,3,False,1,False,False
test,Mercury_7056823,763189922d6af19080370ddd2eb4bb2652d9b6a6f8bad080ad689d1be2c73b0b,2,1,False,1,False,True
test,Mercury_7205800,ec118704341f6382c42345b313b6d94d9f10db2ae3683491b9ab25598e6b9cb2,3,3,True,1,False,False
test,Mercury_SC_402282,a2ed12d125887cb837bf5cdd66af46c6445d75951eaa1c8ffd829e7cf97f1f6c,3,3,True,0,False,False
test,MCAS_1998_8_26,2b4c805b4df58de2a050f74579db12df7354564adf6086261d6f3efbe61013e7,3,3,True,2,False,False
test,Mercury_7230318,da065a126c626501e65f03830a7f98d332a56df7255ec51a06c3493ddc3ff5f2,0,0,True,3,False,False
test,Mercury_SC_416167,26a2f7b33e331da0f510b6f352178f35da0270fd4c989fe4692bcec4667846f2,2,2,True,2,True,True
test,Mercury_7027720,13084909f216c66d90f3250660e8db942b8186ac4ef38d07ac1eeaa024ea7c87,3,3,True,1,False,False
test,LEAP__5_10312,07242892b5ea28a248481dfc24d7da68f2860539c29717407e8efad0232f6689,1,0,False,1,True,False
test,Mercury_405161,eaf4c1fd2c262aba9dbc212152a52f4beef84b09df02a788948d970b6d0ebb3a,2,2,True,3,False,False
test,Mercury_SC_409245,f3d1765b9ffa1a68c08720bb57646af209a3f442280bfc0d0c63566e171be05e,3,3,True,3,True,True
test,ACTAAP_2011_5_8,f7ce08bec8092c862942ddf6f5bc2e16fed2eba9819a5ef0aa922c13255853bd,3,3,True,2,False,False
test,Mercury_7223370,97c73d39fbf5b33923f8213182ebed37ae60d99e8be312bb1a1ea39d399f814f,2,2,True,3,False,False
test,Mercury_SC_400697,47bfc8816546e1481eaf42ec81bca1c789876425cef61d22abce63f54ff56a50,1,2,False,1,True,False
test,Mercury_SC_401262,ef2ad7c94140bed025d50db9464801366a6544fe93b4d4728a82dda6dbc4bbc5,1,0,False,3,False,False
test,Mercury_7136063,e62e96083495aa0b7dba3abc4b0faef72b2fb1fe6e70d423d6a9fc6e41679fea,0,0,True,1,False,False
test,Mercury_405876,0db46bf177c40c551d01f1c38cf66937ac2504119681c52b4fd64b2629061b05,2,2,True,3,False,False
test,Mercury_7057890,7005b32f06985368cb3202bfacd620d64c860a123211e59dc0f7dac8c54415f4,3,3,True,0,False,False
test,LEAP_2002_4_10247,a9d77a63e7c7f00bf0388da0e5556acea0c0084e1a9e09e5e786f817a8bbbc07,1,1,True,1,True,True
test,Mercury_SC_405481,c8a6298447b8cefea4581d8e9310c3b6835b0706b2dbb706de98a2b02c79b7de,1,3,False,2,False,False
test,Mercury_SC_400401,4cb7cd7b28fefbaab44f24b41f8e70548c78fd9f2e697005cb314f58604df00e,2,0,False,1,False,False
test,Mercury_7064260,6deffa95e79147abdf8ac1062293a0184a2423cab629eff822b51711d9523655,1,3,False,1,True,False
test,Mercury_7015995,d2cce1a9896855bf96c64c63ff166aa7b69dfce557beff62509f4f4f7bd96291,2,2,True,1,False,False
test,Mercury_400887,33f9629ff9538ca8b9f5a7a0261c9a1b2f82b94471cde0191dabc0c57343e757,1,1,True,1,True,True
test,Mercury_7247678,e81fab5fe96007883807b5e8832c56362f142fd88c333c67c014ee7dc0e0eab6,0,2,False,0,True,False
test,MDSA_2007_8_24,196c3a22cf786abe39aada2fd7afefd8cdb2deebb101f7bd97fc31577e5ec11f,0,0,True,2,False,False
test,AKDE&ED_2008_8_48,eb7d4e835bfc8af5203e001cb8d68cae14dcfa966d79ecdda16bfba22b57d555,0,0,True,0,True,True
test,Mercury_401014,df592470315c4e97fa31306de07a41c771e1ad7892a95af59d5024a0ef406d8d,2,2,True,2,True,True
test,Mercury_7106698,166a84bfeaf4977665eea454e17aa73be470004d101efc05ff543bdeb4ea7e04,2,2,True,0,False,False
test,Mercury_7143308,d6e5fed02113486f09c67b98ed6d6a0ea7c88e301282b4510a30a9fd62424a30,0,0,True,1,False,False
test,MCAS_2005_9_21,aea0db42d3da07ccd8b06e8be7adf92c16fb4da39b25327df59aff1e34cd88c3,1,1,True,1,True,True
test,Mercury_400443,245216117457ea0e015aced6b512b0e5831179bad1f5c58f94cd7bb9559f31a1,1,1,True,1,True,True
test,Mercury_7283430,91d2d8905c76f7eaca9decc951de65e1e270f80592f36052e823aefc442eae3c,1,1,True,1,True,True
test,Mercury_7159250,7f3a54a5707f892a512feaa8cac45b232fbb1d4f86317f55735604624569bb3a,2,3,False,2,True,False
test,Mercury_401912,16377a3d249db9b01b8626228ab70c077719370289eaf78b75443901bcbe86c1,1,2,False,0,False,False
test,Mercury_7219328,8103aabf81091673aeec52b2eba0105648b766aadee62d65649880433a11f60f,0,2,False,1,False,False
test,Mercury_7214498,479facd74149c8069ba9ce4f29f7750ef69534cb4d20917cf47b4944166d01a8,1,0,False,2,False,False
test,TAKS_2009_5_14,faa11307c12d2b6708204e00a12a56fb545f010bf8a1cfc701b30ba1ca5a50a7,0,0,True,0,True,True
test,NYSEDREGENTS_2013_4_17,d6fc42001712275e147548b31b49562088f5813237b79a5b11fd32703a3ee62e,2,3,False,3,False,True
test,Mercury_403907,9598123e33228ea02fe37e4581d8a0529ac18b3b71f635c2b7afde4e5dc31244,2,2,True,2,True,True
test,Mercury_7081480,798ff641724ae51930650d9d654f909476486bb0b3cfe63a39d8b889ea361889,0,0,True,0,True,True
test,Mercury_416505,feae6c91af3a663aa56b8d9a438eed7f2fa39c9f1d0d8228b6d6a09c9d031fa5,2,2,True,1,False,False
test,Mercury_7041668,3586867726e937ccdb754efb8cfbc5a123d841e2e6187a634f3f82ec31633148,0,0,True,3,False,False
test,Mercury_SC_401309,af663aa54e35da7600aef3628332706144bc72cc36c91b1631e8595d685ec680,1,3,False,2,False,False
test,NYSEDREGENTS_2010_4_1,a278ba57135289a6755692d5bfc65181f50f533c66c80f3764b13914d5249ef4,1,1,True,1,True,True
test,ACTAAP_2007_7_36,c0766e620522be141daefe9dccb8f03704388136ddbdf5747c3f4194dcebd243,3,3,True,2,False,False
